Old Ticker,New Ticker,Effective Date
RVEND,RVEN,12/08/2014
OLYB,RMRI,12/08/2014
SDDLD,KNMX,12/05/2014
SDDL,KNMX,12/05/2014
PATR,FRPH,12/05/2014
MOXGD,ITGUD,12/05/2014
MOXG,ITGUD,12/05/2014
ITGU,ITGUD,12/05/2014
EURC,ESDI,12/05/2014
CTSO,CTSOD,12/05/2014
SSRGV,SSRG,12/04/2014
ACMG,SIHC,12/04/2014
XREGE,XREG,12/03/2014
WLP,ANTM,12/03/2014
MPLO,MLPO,12/03/2014
BPHX,MDSY,12/03/2014
DMHIE,DMHI,12/02/2014
BWPCE,BWPC,12/02/2014
BSRAE,BSRAF,12/02/2014
TTNS,MJTK,12/01/2014
GSJK,CCLP,12/01/2014
CRC.V,CRC,12/01/2014
UBS.V,UBS,11/28/2014
TNTYE,TNTY,11/28/2014
KOJAD,NWMH,11/27/2014
KOJA,NWMH,11/27/2014
TAYOE,TAYO,11/26/2014
SMFIE,SMFI,11/26/2014
PRCD,LEAI,11/26/2014
LGLRD,NMUS,11/26/2014
LGLR,NMUS,11/26/2014
CSVNE,CSVN,11/26/2014
BANCP,BANC$C,11/26/2014
ASTM,VCEL,11/25/2014
XREG,XREGE,11/24/2014
UBS,OUBS,11/24/2014
TOPW,IBXME,11/24/2014
TAYO,TAYOE,11/24/2014
STWCE,STWC,11/24/2014
ROCP,ROCPE,11/24/2014
PBFI,PBFIE,11/24/2014
MYRYE,MYRY,11/24/2014
JUDO,JUDOE,11/24/2014
IBXM,IBXME,11/24/2014
HCH,STEF,B 11/24/2014
GDGR,GDGRE,11/24/2014
FHGR,STWC,11/24/2014
DMHI,DMHIE,11/24/2014
CSVN,CSVNE,11/24/2014
CPHMF,CPHR,11/24/2014
ASTV,ASTVE,11/24/2014
ANAV,ANAVE,11/24/2014
WLOCD,SHLE,11/21/2014
WLOC,SHLE,11/21/2014
SCTPF,TRIL,11/21/2014
RECAP,B,ADMCAP B 11/21/2014
MOXCE,MOXC,11/21/2014
IDBCQ,IDBQE,11/21/2014
FPCGD,FPCG,11/21/2014
EONVF,EURN,11/21/2014
BHRR,MORE,11/21/2014
BBRDD,BBRD,11/21/2014
VVTV,EVLV,11/20/2014
TNTY,TNTYE,11/20/2014
STWC,STWCE,11/20/2014
SMFI,SMFIE,11/20/2014
PNCHD,IMTV,11/20/2014
PNCH,IMTV,11/20/2014
MYRY,MYRYE,11/20/2014
MOXC,MOXCE,11/20/2014
MLRKD,MLRKF,11/20/2014
FHGR,STWCE,11/20/2014
CVSLD,CVSL,11/20/2014
CLADD,CLAD,11/20/2014
CBSO,OUT,11/20/2014
ARKI,ARKIE,11/20/2014
SVLED,SVLE,11/19/2014
SLTFD,SLTFF,11/19/2014
EONVF,EURN,11/19/2014
BOVKD,BOVKF,11/19/2014
KLOV,KLOV,A 11/18/2014
GSKNE,GSKNF,11/18/2014
GNKWE,GNKWF,11/18/2014
GNKSF,GNKWF,11/18/2014
VSTFF,ARHTF,11/17/2014
VPRT,CMPR,11/17/2014
VNMC,VNMCD,11/17/2014
TEMN,DKTS,11/17/2014
PMLDD,PMLDY,11/17/2014
GMRE,GMRED,11/17/2014
EOPTE,EOPT,11/17/2014
CBULF,CBULD,11/17/2014
BKTPF,BKTPD,11/17/2014
BISU,BISUD,11/17/2014
APDND,APDN,11/17/2014
SSEBD,SSEBF,11/14/2014
SLMXD,SLMXF,11/14/2014
PLORD,PLORF,11/14/2014
MXT,MXMTY,11/14/2014
MOAEY,MOAED,11/14/2014
GSKNF,GSKNE,11/14/2014
GRWID,GRWIF,11/14/2014
GNKWF,GNKWE,11/14/2014
GNKSF,GNKWE,11/14/2014
GLSID,BBTH,11/14/2014
GLSI,BBTH,11/14/2014
EOPT,EOPTE,11/14/2014
CRDAF,CRDAD,11/14/2014
CMXI,NUOT,11/14/2014
AUNXY,AUNXD,11/14/2014
ACTCD,OCAT,11/14/2014
ACTC,OCAT,11/14/2014
XFMYD,GDSR,11/13/2014
XFMY,GDSR,11/13/2014
PNLTQ,PNLT,11/13/2014
JODRD,JODRF,11/13/2014
GDVPP,GAINO,11/13/2014
ENVA.V,ENVA,11/13/2014
EGCTD,PTSS,11/13/2014
EGCT,PTSS,11/13/2014
AINC.V,AINC,11/13/2014
OTHM,OTHMD,11/12/2014
MMTE,MMTED,11/12/2014
LGORD,LGORF,11/12/2014
IDGG,IDGGD,11/12/2014
CARD,TKAT,11/12/2014
PCTVD,PCTVY,11/11/2014
NMNZD,NMNZF,11/11/2014
MXAMD,MXAM,11/11/2014
CEYFD,CEYFF,11/11/2014
BRGOD,BRGO,11/11/2014
WMRSF,WMRSD,11/10/2014
SPRN,SPRND,11/10/2014
SDDL,SDDLD,11/10/2014
RMMGE,ATOA,11/10/2014
RMMG,ATOA,11/10/2014
OVRIE,WEDG,11/10/2014
OVRI,WEDG,11/10/2014
NHURD,SPRND,11/10/2014
NHUR,SPRND,11/10/2014
HEPI,ZIVO,11/10/2014
FSNFP,CFSTP,11/10/2014
FSNF,CFST,11/10/2014
FLMTF,FLMTD,11/10/2014
SUIP,ECGI,11/07/2014
STWS,STWSD,11/07/2014
SNR.V,SNR,11/07/2014
RVEN,RVEND,11/07/2014
OKME,OGES,11/07/2014
GAMRD,RILY,11/07/2014
GAMR,RILY,11/07/2014
DNAD,DNADD,11/07/2014
BASCF,BASCD,11/07/2014
YAGZD,YAGZZ,11/06/2014
YAGOD,YAGOY,11/06/2014
YAGEZ,YAGZZ,11/06/2014
RGDED,RGDEF,11/06/2014
OVRIE,OVRI,11/06/2014
MIMXD,MIMXF,11/06/2014
GVLGD,GVLGF,11/06/2014
GNEW,CCTL,11/06/2014
BKSH,BKSHD,11/06/2014
AUNXD,AUNXY,11/06/2014
AAVG,AAVGD,11/06/2014
TSMND,TSMNF,11/05/2014
PMBSD,PMBS,11/05/2014
NFRGD,NFRGF,11/05/2014
MXTS,MXTSF,11/05/2014
LBDKV,LBRDK,11/05/2014
LBDBV,LBRDB,11/05/2014
LBDAV,LBRDA,11/05/2014
JAUGD,JAUGF,11/05/2014
EWSI,EWSID,11/05/2014
DRIOD,DRIO,11/05/2014
CPFLP,COF$D,11/05/2014
AVLRD,AVLRF,11/05/2014
AFMCD,AFMCF,11/05/2014
PRTT,PRTTD,11/04/2014
GYST,GYSTD,11/04/2014
CVSLD,CVSL,11/04/2014
BWPC,BWPCE,11/04/2014
BSRAF,BSRAE,11/04/2014
UMMGD,NGCG,11/03/2014
UMMG,NGCG,11/03/2014
SZTNZ,SNC,11/03/2014
MINAD,VAPI,11/03/2014
MINA,VAPI,11/03/2014
MDMJE,CHUM,11/03/2014
MDMJ,CHUM,11/03/2014
KEYS.V,KEYS,11/03/2014
KEIVV,KE,11/03/2014
KBALB,KBAL,11/03/2014
HYH.V,HYH,11/03/2014
CHUME,CHUM,11/03/2014
AQUUU,KBSFU,11/03/2014
AQU,KBSF,11/03/2014
WMLLF,WMLLD,10/31/2014
TSPT,PRTK,10/31/2014
SUTID,SUTI,10/31/2014
RVTI,RVTID,10/31/2014
PWURF,PWURD,10/31/2014
OCAQ,CPAI,10/31/2014
MSPC,MSPCD,10/31/2014
KOJA,KOJAD,10/31/2014
GSPN,GSPND,10/31/2014
FXITD,FXIT,10/31/2014
EPAZD,EPAZ,10/31/2014
DIBZ,DIBZD,10/31/2014
CWHN,EQCN,10/31/2014
AMMGD,CRGP,10/31/2014
AMMG,CRGP,10/31/2014
GLBH,GLBHD,10/30/2014
DVR,CDVI,10/30/2014
UTDBP,UBP$G,10/29/2014
SMVR,SMVRD,10/29/2014
RNCH,RNCHD,10/29/2014
MYDR,MYDRD,10/29/2014
LGLR,LGLRD,10/29/2014
FHWY,FTCY,10/29/2014
CSTPF,CSTPD,10/29/2014
APDN,APDND,10/29/2014
SLMZD,SLMZF,10/28/2014
SKLN,SKLND,10/28/2014
IMEEF,IMEED,10/28/2014
ELRRD,ELRRF,10/28/2014
BIOF,GRBK,10/28/2014
ADEND,ADENF,10/28/2014
WLOC,WLOCD,10/27/2014
SUSP,SUN,10/27/2014
RMNXD,RMNXF,10/27/2014
RCZRD,RCZRF,10/27/2014
FPCG,FPCGD,10/27/2014
EQTRD,EQTRF,10/27/2014
BBRD,BBRDD,10/27/2014
ARPP,ARP$D,10/27/2014
ALNXD,ALNXY,10/27/2014
QTHE,SGBY,10/24/2014
NXCPD,NXUR,10/24/2014
NXCP,NXUR,10/24/2014
NCT.Z,NCT.V,10/24/2014
MYRYE,MYRY,10/24/2014
MLRKF,MLRKD,10/24/2014
GGETD,TYMI,10/24/2014
GGET,TYMI,10/24/2014
EVOGF,EVOGD,10/24/2014
CLAD,CLADD,10/24/2014
ACCP,ACCPD,10/24/2014
VRSCD,VRSCF,10/23/2014
URGYD,URGYF,10/23/2014
URAGD,URAGF,10/23/2014
PNOPD,PNOPF,10/23/2014
OVRI,OVRIE,10/23/2014
MDMJE,CHUME,10/23/2014
MDMJ,CHUME,10/23/2014
LRUSF,APTO,10/23/2014
KMNFD,KMNFF,10/23/2014
IVFZD,IVFZF,10/23/2014
CNYCD,CNYCF,10/23/2014
CMHXD,CMHXF,10/23/2014
CHUM,CHUME,10/23/2014
BGNND,BGNN,10/23/2014
APSCF,APTO,10/23/2014
APSCD,APTO,10/23/2014
UVSTD,HDAI,10/22/2014
UVST,HDAI,10/22/2014
SVLEE,SVLED,10/22/2014
SVLE,SVLED,10/22/2014
SMAKE,SMAK,10/22/2014
SLTFF,SLTFD,10/22/2014
PLCSF,VIVMF,10/22/2014
PLCSD,VIVMF,10/22/2014
MBVAE,MBVA,10/22/2014
GVDID,GVDI,10/22/2014
BOVKF,BOVKD,10/22/2014
QGLDD,QGLDF,10/21/2014
MSCLF,IMLFF,10/21/2014
MPVCE,MPVC,10/21/2014
FVPIE,FVPI,10/21/2014
DIAG,NEL,10/21/2014
CANLF,IMLFF,10/21/2014
ALPCE,FVPI,10/21/2014
ALPC,FVPI,10/21/2014
SSEBF,SSEBD,10/20/2014
SLMXF,SLMXD,10/20/2014
PNCH,PNCHD,10/20/2014
PMLDY,PMLDD,10/20/2014
PLORF,PLORD,10/20/2014
KSMRD,KSMRF,10/20/2014
GRWIF,GRWID,10/20/2014
XFMY,XFMYD,10/17/2014
VSHGD,TSTS,10/17/2014
VSHG,TSTS,10/17/2014
PRCYD,PRCYF,10/17/2014
MYRY,MYRYE,10/17/2014
MCIID,MCII,10/17/2014
LGUAD,FLSR,10/17/2014
LGUA,FLSR,10/17/2014
LGORF,LGORD,10/17/2014
JODRF,JODRD,10/17/2014
ILDRP,IRC$B,10/17/2014
EGCT,EGCTD,10/17/2014
DSFN,DSFNE,10/17/2014
CVSL,CVSLD,10/17/2014
CPXVD,CPXVF,10/17/2014
AORE,AOREF,10/17/2014
TRVS,CATI,10/16/2014
SEARF,SRSC,10/16/2014
GLSI,GLSID,10/16/2014
CBTT,CBTT,B 10/16/2014
BLBKE,BLBK,10/16/2014
BLBKD,BLBK,10/16/2014
BLBDE,BLBK,10/16/2014
BLBD,BLBK,10/16/2014
ATURD,ATURF,10/16/2014
NVTL,MIFI,10/15/2014
NMNZF,NMNZD,10/15/2014
GPAYE,CCAN,10/15/2014
GPAY,CCAN,10/15/2014
DNYGP,DYN$A,10/15/2014
CEYFF,CEYFD,10/15/2014
SSVFD,SSVFF,10/14/2014
PCTVY,PCTVD,10/14/2014
MXAM,MXAMD,10/14/2014
LNXW,LNXWD,10/14/2014
FOGCD,MNZO,10/14/2014
FOGC,MNZO,10/14/2014
BRGO,BRGOD,10/14/2014
VNCKD,VNCKF,10/13/2014
TLNUD,TLNUF,10/13/2014
GMGLD,GMGLF,10/13/2014
GLAGE,GLAG,10/13/2014
GLAGD,GLAG,10/13/2014
ABBYD,ABBY,10/13/2014
VAPOD,VAPO,10/10/2014
TRLOD,CTXR,10/10/2014
TRLO,CTXR,10/10/2014
TENP,PETV,10/10/2014
TELKD,MBVX,10/10/2014
TELK,MBVX,10/10/2014
RGDEF,RGDED,10/10/2014
PETVD,PETV,10/10/2014
MIMXF,MIMXD,10/10/2014
LRDRD,LRDR,10/10/2014
GVLGF,GVLGD,10/10/2014
BIMI,AMMJ,10/10/2014
YAGOY,YAGOD,10/09/2014
YAGEZ,YAGZD,10/09/2014
WGMI,EZTD,10/09/2014
TSMNF,TSMND,10/09/2014
SYLM,CMXC,10/09/2014
SUPID,CNLK,10/09/2014
SUPI,CNLK,10/09/2014
SACQ,TIHC,10/09/2014
OGSRB,OSGB,10/09/2014
NFRGF,NFRGD,10/09/2014
MMABD,MMAC,10/09/2014
MMAB,MMAC,10/09/2014
JAUGF,JAUGD,10/09/2014
GROGE,GROG,10/09/2014
CDIFD,CDIF,10/09/2014
AVLRF,AVLRD,10/09/2014
AMGRF,WENTF,10/09/2014
AFMCF,AFMCD,10/09/2014
ADBID,EQUR,10/09/2014
ADBI,EQUR,10/09/2014
TELKD,TELK,10/08/2014
PVCL,FLIB,10/08/2014
MIXXD,MIXX,10/08/2014
CALB,GRWC,10/08/2014
BODYD,BODY,10/08/2014
ASTYV,AST,10/08/2014
ASTY,AST,10/08/2014
AHRBV,AST,10/08/2014
AHRB,AST,10/08/2014
VOPAD,VOPA,10/07/2014
UMMG,UMMGD,10/07/2014
TLRRD,TLRRF,10/07/2014
PPBLD,GFTI,10/07/2014
PPBL,GFTI,10/07/2014
PMBS,PMBSD,10/07/2014
LINTB,QVCB,10/07/2014
LINTA,QVCA,10/07/2014
BLFA,VOPA,10/07/2014
LRUSF,APSCD,10/06/2014
LGP,CAPL,10/06/2014
IPOX,IPOS,10/06/2014
HRDND,HRDN,10/06/2014
EPAZ,EPAZD,10/06/2014
ELAYD,ELAY,10/06/2014
DRIO,DRIOD,10/06/2014
CLGLD,MVPI,10/06/2014
CLGL,MVPI,10/06/2014
CEP,SPP,10/06/2014
APSCF,APSCD,10/06/2014
AMMG,AMMGD,10/06/2014
SUTI,SUTID,10/03/2014
SNTI,SVON,10/03/2014
SMAK,SMAKE,10/03/2014
RYOOD,RYOOF,10/03/2014
RGLSF,RGLSD,10/03/2014
QTET,PANL,10/03/2014
MINA,MINAD,10/03/2014
IFAND,IFAN,10/03/2014
HKBTD,HKBT,10/03/2014
HIMRD,HIMR,10/03/2014
FXIT,FXITD,10/03/2014
BLBKD,BLBKE,10/03/2014
BLBK,BLBKE,10/03/2014
BLBDE,BLBKE,10/03/2014
BLBD,BLBKE,10/03/2014
BFLXD,BFLX,10/03/2014
ADHXF,FENCF,10/03/2014
ADHXD,FENCF,10/03/2014
ACLPD,ACLP,10/03/2014
PFNI,PTOP,10/02/2014
NGPC,OHAI,10/02/2014
MOBS,SCDA,10/02/2014
HWKDD,HWKDF,10/02/2014
EMWW,ECPO,10/02/2014
SVVNP,SEVAP,10/01/2014
SLMZF,SLMZD,10/01/2014
MDQZ,MDQZZ,10/01/2014
INLXD,INLX,10/01/2014
IMCLE,IMCL,10/01/2014
GWIV,INLX,10/01/2014
ELRRF,ELRRD,10/01/2014
CDKVV,CDK,10/01/2014
ADENF,ADEND,10/01/2014
RMNXF,RMNXD,9/30/2014
NFDS,XTRR,9/30/2014
INBD,XTRR,9/30/2014
HMLA,HMLAD,9/30/2014
GTSOE,GTSO,9/30/2014
GTSOD,GTSO,9/30/2014
CBWP,CBMJ,9/30/2014
BCLID,BCLI,9/30/2014
VEC.V,VEC,9/29/2014
SSEMF,SMSGF,9/29/2014
SNCGD,SNCGF,9/29/2014
RCZRF,RCZRD,9/29/2014
NXCP,NXCPD,9/29/2014
MMAB,MMABD,9/29/2014
GGLXD,GGLXF,9/29/2014
FMTND,FMTNF,9/29/2014
EQTRF,EQTRD,9/29/2014
CTEKD,SIXD,9/29/2014
CTEK,SIXD,9/29/2014
BONXD,BONXF,9/29/2014
ALNXY,ALNXD,9/29/2014
WAFRD,WAFR,9/26/2014
SCGC,HWKR,9/26/2014
IMCL,IMCLE,9/26/2014
GGET,GGETD,9/26/2014
GBQXP,GRX$B,9/26/2014
FHGR,STWC,9/26/2014
BGNN,BGNND,9/26/2014
AMEL,IENG,9/26/2014
AGOPE,SEGN,9/26/2014
AGOP,SEGN,9/26/2014
ACTCD,ACTC,9/26/2014
PLCSF,PLCSD,9/25/2014
MDCED,MDCE,9/25/2014
JINZ,NBIO,9/25/2014
DROPD,DROP,9/25/2014
CRWED,CRWE,9/25/2014
CRRA,NHMD,9/25/2014
QGLDF,QGLDD,9/24/2014
ISCHF,ICL,9/24/2014
GAB.V,GAB.R,9/24/2014
ATRNQ,ATRN,9/24/2014
ALCPP,AA$B,9/24/2014
XREGE,XREG,9/23/2014
VNRTP,VNRCP,9/23/2014
SGMZE,SGMZ,9/23/2014
PRIS,PRISY,9/23/2014
MSQVP,MS$I,9/23/2014
KSMRF,KSMRD,9/23/2014
DRKOD,DRKOF,9/23/2014
ASTVE,ASTV,9/23/2014
AGSVD,AGSVF,9/23/2014
PRCYF,PRCYD,9/22/2014
PLKTD,PLKT,9/22/2014
LGUAE,LGUAD,9/22/2014
LGUA,LGUAD,9/22/2014
JUDOE,JUDO,9/22/2014
CPXVF,CPXVD,9/22/2014
AFSCP,AFSI$C,9/22/2014
UNMVE,UNMV,9/19/2014
SGGDD,SGGDF,9/19/2014
OXBT,TENX,9/19/2014
MPVC,MPVCE,9/19/2014
MERGD,MERG,9/19/2014
FVPI,FVPIE,9/19/2014
ESPIE,ESPI,9/19/2014
EFRDF,EGFDF,9/19/2014
EFRDD,EGFDF,9/19/2014
ATURF,ATURD,9/19/2014
ALPCE,FVPIE,9/19/2014
ALPC,FVPIE,9/19/2014
AGOPE,AGOP,9/19/2014
